"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2002,0.1,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2003,0.06,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2004,0.09,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2005,0.18,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2006,0.26,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2007,0.3,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2008,0.14,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2009,0.02,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2010,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2011,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2012,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2013,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2014,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2015,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2016,0.03,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2017,0.06,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2018,0.14,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2019,0.14,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2020,0.03,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2021,0,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2022,0.21,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2023,0.41,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Heartland","United States",2024,0.32,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2000,0.25,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2001,0.15,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2002,0.08,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2003,0.05,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2004,0.08,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2005,0.2,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2006,0.28,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2007,0.29,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2008,0.14,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2009,0.02,"Base survey of 2005"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2010,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2011,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2012,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2013,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2014,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2015,0.01,"Base survey of 2010"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2016,0.03,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2017,0.07,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2018,0.15,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2019,0.15,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2020,0.03,"Base survey of 2016"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2021,0,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2022,0.23,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2023,0.46,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Northern Crescent","United States",2024,0.36,"Base survey of 2021"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2000,0.29,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2001,0.17,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2002,0.09,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2003,0.06,"Base survey of 2000"
"Milk","Operating costs","Interest on operating capital","dollars per hundredweight sold","No specific size","Prairie Gateway","United States",2004,0.08,"Base survey of 2000"
